Stethoscope	ECG
0.00732422	0.0100708
0.00244141	0.00854492
-0.0439453	0.00701904
-0.0543213	0.00640869
-0.0344849	0.00671387
-0.0125122	0.0088501
0.0167847	0.0106812
0.0344849	0.0112915
0.0241089	0.0100708
0.0119019	0.00793457
-0.00274658	0.00549316
-0.0219727	0.00427246
-0.0192261	0.00457764
-0.0253296	0.00579834
-0.0115967	0.00732422
0.0262451	0.0100708
0.0543213	0.0137329
0.0546265	0.017395
0.0387573	0.020752
0.0131226	0.0241089
-0.0115967	0.0268555
-0.0195313	0.027771
-0.0360107	0.0274658
-0.0436401	0.0262451
-0.0488281	0.0238037
-0.0500488	0.020752
-0.0384521	0.0180054
-0.022583	0.0167847
0.00152588	0.0164795
0.0170898	0.0161743
0.057373	0.0158691
0.0686646	0.015564
0.0726318	0.0167847
0.0387573	0.0180054
0.00488281	0.0189209
-0.0119019	0.0180054
-0.0137329	0.0158691
-0.0234985	0.0137329
-0.0323486	0.0125122
-0.027771	0.0125122
-0.0247192	0.0125122
-0.00793457	0.0128174
-0.00488281	0.0143433
0.00183105	0.0167847
0.00579834	0.0186157
-0.00427246	0.0186157
-0.0247192	0.0183105
-0.0305176	0.0189209
-0.0146484	0.0198364
0.0192261	0.0204468
0.0500488	0.0201416
0.0582886	0.020752
0.0332642	0.0244141
0.00579834	0.0311279
-0.0234985	0.039978
-0.0210571	0.0497437
-0.0088501	0.0598145
0.0088501	0.0695801
0.0140381	0.078125
-0.00183105	0.085144
-0.0393677	0.0906372
-0.0454712	0.09552
-0.0256348	0.0991821
0.0115967	0.103455
0.0125122	0.110168
0.0244141	0.119629
0.0350952	0.131836
0.0436401	0.147705
0.0308228	0.16571
-0.0143433	0.183716
-0.0265503	0.2005
-0.0442505	0.214844
-0.0372314	0.22522
-0.0350952	0.231323
-0.00671387	0.232239
0.0152588	0.228577
0.0317383	0.220947
0.0271606	0.209351
0.0146484	0.195313
0.00457764	0.180664
-0.0265503	0.166321
-0.0393677	0.151672
-0.0344849	0.135803
-0.0119019	0.117798
0.0241089	0.0982666
0.0262451	0.078125
0.0231934	0.0576782
-0.00335693	0.038147
-0.0216675	0.0195313
-0.0305176	0.00335693
0.00152588	-0.0100708
0.0106812	-0.020752
0.0402832	-0.0289917
0.0253296	-0.0350952
0.0201416	-0.038147
0.0195313	-0.0387573
0.00762939	-0.0390625
0.0231934	-0.0402832
0.0119019	-0.0415039
0.00244141	-0.0430298
-0.0259399	-0.0457764
-0.0360107	-0.0497437
-0.0326538	-0.0549316
-0.0195313	-0.0619507
-0.022583	-0.0704956
0.000305176	-0.0799561
0.0180054	-0.0878906
0.0265503	-0.0921631
0.00457764	-0.0909424
-0.0445557	-0.0830078
-0.0588989	-0.0656128
-0.0457764	-0.0366211
-0.0140381	0.00549316
0.015564	0.0613403
0.0198364	0.131836
0.0222778	0.217285
0.0366211	0.317688
0.0338745	0.432129
0.0466919	0.553589
0.0662231	0.673523
0.0610352	0.785217
0.0631714	0.884705
0.0180054	0.967102
-0.038147	1.02661
-0.0723267	1.05408
-0.115356	1.04248
-0.114746	0.992432
-0.0802612	0.906372
-0.0506592	0.789795
-0.0204468	0.65094
-0.0369263	0.501099
-0.0714111	0.352783
-0.038147	0.214539
0.0415039	0.0921631
0.162048	-0.00854492
0.274353	-0.083313
0.307312	-0.129395
0.248413	-0.149536
0.101013	-0.149841
-0.10376	-0.136414
-0.295105	-0.116272
-0.378723	-0.0949097
-0.318604	-0.0765991
-0.125427	-0.062561
0.0701904	-0.0537109
0.118408	-0.0506592
0.0576782	-0.0527954
-0.00976563	-0.0576782
0.000610352	-0.0637817
0.0994873	-0.0701904
0.219116	-0.0762939
0.301208	-0.0820923
0.321045	-0.0860596
0.248718	-0.0875854
0.107422	-0.0863647
-0.0897217	-0.083313
-0.371399	-0.0793457
-0.672913	-0.0762939
-0.823975	-0.072937
-0.700073	-0.0689697
-0.344238	-0.0650024
0.0814819	-0.0619507
0.431519	-0.06073
0.685425	-0.0619507
0.836792	-0.0646973
0.796509	-0.065918
0.574036	-0.0671387
0.261841	-0.0689697
-0.107117	-0.0704956
-0.409241	-0.0708008
-0.578308	-0.0701904
-0.620728	-0.0692749
-0.535278	-0.0689697
-0.373535	-0.0701904
-0.177307	-0.0723267
0.0457764	-0.0735474
0.209961	-0.0735474
0.27771	-0.0741577
0.289001	-0.0750732
0.25238	-0.0756836
0.215149	-0.0759888
0.177917	-0.0753784
0.0970459	-0.0732422
0.0152588	-0.0695801
-0.0515747	-0.0646973
-0.0933838	-0.0613403
-0.0842285	-0.0601196
-0.0778198	-0.0588989
-0.0793457	-0.0579834
-0.0747681	-0.0564575
-0.0854492	-0.055542
-0.0817871	-0.0564575
-0.0753784	-0.0579834
-0.06073	-0.0582886
-0.0128174	-0.0570679
0.0180054	-0.0543213
0.0610352	-0.0506592
0.101013	-0.0457764
0.0888062	-0.0402832
0.0561523	-0.0350952
0.00335693	-0.0302124
-0.0402832	-0.0256348
-0.0387573	-0.0213623
-0.0427246	-0.017395
-0.0509644	-0.0143433
-0.0411987	-0.0134277
-0.038147	-0.0146484
-0.0140381	-0.0164795
0.020752	-0.0183105
0.0341797	-0.0195313
0.0567627	-0.0210571
0.0701904	-0.0222778
0.0540161	-0.0228882
0.0521851	-0.0216675
0.0415039	-0.0204468
0.0332642	-0.0186157
0.0259399	-0.0152588
-0.0152588	-0.0109863
-0.0540161	-0.00579834
-0.0701904	-0.000305176
-0.072937	0.00488281
-0.0515747	0.00946045
-0.0305176	0.012207
-0.0119019	0.0143433
-0.00183105	0.0158691
-0.00762939	0.015564
0.00305176	0.0143433
0.0320435	0.0137329
0.0460815	0.0140381
0.0509644	0.0149536
0.0427246	0.0158691
0.0259399	0.0167847
0	0.0189209
-0.0305176	0.0231934
-0.0476074	0.0274658
-0.0350952	0.0308228
-0.0167847	0.0332642
0.000610352	0.0360107
0.0125122	0.038147
0.0109863	0.0384521
0.0146484	0.0372314
0.010376	0.0338745
-0.00427246	0.0296021
-0.00946045	0.0271606
-0.0216675	0.0259399
-0.020752	0.0253296
-0.00427246	0.0253296
0.000610352	0.0265503
0.00579834	0.0286865
-0.00305176	0.0314331
-0.0119019	0.0341797
-0.000610352	0.0369263
0.0177002	0.039978
0.0292969	0.0421143
0.0296021	0.0424194
0.0186157	0.039978
0.00457764	0.0363159
0.00549316	0.0320435
0.0119019	0.0268555
0.00946045	0.0210571
0.00640869	0.0152588
-0.0143433	0.010376
-0.0320435	0.00610352
-0.0592041	0.00152588
-0.0918579	-0.00305176
-0.0973511	-0.00732422
-0.0662231	-0.0125122
-0.00579834	-0.0186157
0.0515747	-0.0262451
0.0704956	-0.0344849
0.0698853	-0.0405884
0.0689697	-0.0448608
0.0680542	-0.0479126
0.0628662	-0.0509644
0.0460815	-0.0534058
0.0372314	-0.0549316
0.0326538	-0.0561523
0.0222778	-0.0567627
0.00976563	-0.0576782
-0.0106812	-0.0595093
-0.0286865	-0.062561
-0.0527954	-0.0671387
-0.072937	-0.0720215
-0.0616455	-0.0775146
-0.0448608	-0.083313
-0.0817871	-0.0881958
-0.197754	-0.0918579
-0.297241	-0.0942993
-0.246277	-0.09552
-0.0668335	-0.09552
0.149536	-0.0949097
0.306702	-0.093689
0.350342	-0.0927734
0.345154	-0.0912476
0.271301	-0.0897217
0.16571	-0.0891113
0.0125122	-0.088501
-0.113831	-0.0869751
-0.178833	-0.085144
-0.216675	-0.0830078
-0.181885	-0.0811768
-0.133667	-0.0793457
-0.0473022	-0.0778198
0.00946045	-0.0756836
0.0326538	-0.0735474
0.03479	-0.0717163
-0.0088501	-0.0704956
-0.00579834	-0.0698853
-0.0250244	-0.0701904
-0.0106812	-0.071106
-0.00854492	-0.0726318
-0.00213623	-0.0750732
0.038147	-0.0787354
0.0402832	-0.0827026
0.0509644	-0.0854492
0.0228882	-0.0854492
0.0238037	-0.0842285
0.0268555	-0.0823975
0.0109863	-0.0814819
0.00762939	-0.0805664
-0.0286865	-0.078125
-0.0244141	-0.0723267
-0.0247192	-0.065918
-0.015564	-0.0616455
0.0112915	-0.0601196
-0.00549316	-0.0604248
-0.00183105	-0.0619507
-0.0161743	-0.0640869
-0.0146484	-0.0668335
-0.00579834	-0.0701904
-0.00701904	-0.0741577
0.00274658	-0.0772095
-0.00854492	-0.078125
0.0109863	-0.0784302
0.0198364	-0.0787354
0.00244141	-0.0787354
-0.0128174	-0.0775146
-0.0100708	-0.0735474
0.0405884	-0.0683594
0.0576782	-0.0640869
0.0390625	-0.0616455
0.0128174	-0.0610352
-0.0161743	-0.06073
-0.0128174	-0.0610352
-0.0326538	-0.062561
-0.0518799	-0.0650024
-0.0521851	-0.0686646
-0.0521851	-0.0735474
-0.0253296	-0.0784302
-0.00640869	-0.0830078
0.0180054	-0.0869751
0.0341797	-0.0894165
0.0213623	-0.0906372
0.0228882	-0.0918579
0.0115967	-0.0927734
0.00732422	-0.0924683
0.00793457	-0.0915527
0.000610352	-0.0909424
0.010376	-0.090332
0.017395	-0.0891113
0.0311279	-0.0875854
0.0427246	-0.0857544
0.0216675	-0.0839233
-0.00610352	-0.0823975
-0.0537109	-0.0805664
-0.0790405	-0.0796509
-0.0750732	-0.0790405
-0.0588989	-0.0778198
-0.0189209	-0.0762939
0.00976563	-0.0753784
0.0335693	-0.0765991
0.0613403	-0.078125
0.0631714	-0.0796509
0.0482178	-0.0811768
0.00457764	-0.0827026
-0.0320435	-0.0830078
-0.0289917	-0.0808716
-0.0161743	-0.0765991
0.0143433	-0.0714111
0.0341797	-0.0653076
0.0234985	-0.0582886
0.0198364	-0.0509644
0.00732422	-0.0427246
0.00213623	-0.0338745
-0.00701904	-0.0256348
-0.0216675	-0.0189209
-0.0204468	-0.0134277
-0.0222778	-0.00732422
-0.0283813	-0.000915527
-0.0506592	0.00671387
-0.0537109	0.0161743
-0.0372314	0.0271606
0.000610352	0.0396729
0.0442505	0.0531006
0.0570679	0.0671387
0.0787354	0.0820923
0.0799561	0.0958252
0.057373	0.108948
0.0286865	0.119324
-0.039978	0.125122
-0.0802612	0.125122
-0.102234	0.120544
-0.0970459	0.111694
-0.0512695	0.098877
-0.00946045	0.0845337
0.0308228	0.0692749
0.0637817	0.0521851
0.0704956	0.032959
0.0674438	0.0131226
0.0531006	-0.00610352
0.0195313	-0.0241089
-0.0262451	-0.0421143
-0.0500488	-0.0592041
-0.0595093	-0.0753784
-0.0479126	-0.0909424
-0.00793457	-0.106201
0.0167847	-0.12207
0.022583	-0.137634
0.0320435	-0.150757
0.0289917	-0.160522
0.0234985	-0.167542
0.0222778	-0.172119
0.00427246	-0.174561
-0.0234985	-0.175171
-0.0241089	-0.174866
-0.0323486	-0.174561
-0.0469971	-0.174561
-0.0344849	-0.176086
-0.032959	-0.18158
-0.0222778	-0.189514
0.00396729	-0.198364
0.0167847	-0.207825
0.0201416	-0.216675
0.0338745	-0.222168
0.0497437	-0.220642
0.057373	-0.210571
0.0357056	-0.189514
0.00488281	-0.154419
-0.0125122	-0.103455
-0.0213623	-0.0375366
-0.0271606	0.0427246
-0.0378418	0.135193
-0.0531006	0.240173
-0.0424194	0.35614
-0.0161743	0.47699
0.000610352	0.596313
0.00610352	0.708618
0.0204468	0.806885
0.0430298	0.884705
0.0558472	0.936279
0.06073	0.954285
0.0460815	0.934143
0.00701904	0.874329
-0.0292969	0.776978
-0.0735474	0.649719
-0.126343	0.50354
-0.135803	0.349121
-0.088501	0.195618
-0.00946045	0.0527954
0.0930786	-0.0692749
0.196838	-0.164185
0.249023	-0.230103
0.246277	-0.266724
0.153503	-0.278625
-0.0360107	-0.271912
-0.219116	-0.253906
-0.334167	-0.231323
-0.313416	-0.209045
-0.133972	-0.191956
0.0631714	-0.181885
0.153809	-0.177002
0.103149	-0.177002
-0.0540161	-0.181274
-0.153198	-0.188293
-0.085144	-0.195618
0.0814819	-0.19989
0.263062	-0.2005
0.389709	-0.200195
0.376282	-0.200195
0.243835	-0.19928
0.0784302	-0.197449
-0.130615	-0.195007
-0.367432	-0.192871
-0.568542	-0.19104
-0.681152	-0.189819
-0.598145	-0.188599
-0.322571	-0.187988
0.00854492	-0.187988
0.356445	-0.188293
0.637512	-0.188599
0.739136	-0.189209
0.696716	-0.188599
0.489502	-0.187073
0.150452	-0.185852
-0.174255	-0.185547
-0.440674	-0.185547
-0.596313	-0.184631
-0.56427	-0.182495
-0.440979	-0.180359
-0.252686	-0.178833
-0.00274658	-0.178528
0.185242	-0.177917
0.324097	-0.177002
0.400391	-0.175476
0.352478	-0.174561
0.262451	-0.173645
0.132446	-0.172424
-0.0250244	-0.170898
-0.125427	-0.169373
-0.164795	-0.168152
-0.167542	-0.166626
-0.124817	-0.164185
-0.0656128	-0.160522
-0.0299072	-0.15686
-0.00183105	-0.154419
0.0088501	-0.152893
-0.00518799	-0.150757
-0.000305176	-0.148621
-0.00640869	-0.14679
-0.0164795	-0.145569
0.00854492	-0.144653
0.0115967	-0.144348
-0.00152588	-0.144653
0.000915527	-0.144653
-0.0125122	-0.143127
-0.0250244	-0.139465
-0.00823975	-0.135193
0.00671387	-0.131836
0.0131226	-0.130005
0.0265503	-0.128479
-0.00213623	-0.127258
-0.022583	-0.126343
-0.0100708	-0.125732
-0.00976563	-0.125427
-0.00823975	-0.125427
-0.00823975	-0.126343
-0.0140381	-0.127563
0.0216675	-0.126953
0.0665283	-0.124512
0.0613403	-0.12085
0.0845337	-0.117493
0.0778198	-0.115662
0.0357056	-0.115662
0.00640869	-0.114441
-0.0521851	-0.111084
-0.0787354	-0.106812
-0.0631714	-0.102234
-0.0695801	-0.0973511
-0.0778198	-0.0927734
-0.0622559	-0.0878906
-0.0357056	-0.0830078
0.0137329	-0.0784302
0.0689697	-0.0741577
0.0714111	-0.0701904
0.0845337	-0.0665283
0.0741577	-0.0637817
0.0540161	-0.0622559
0.0283813	-0.062561
-0.00671387	-0.0631714
-0.0643921	-0.0634766
-0.0790405	-0.0628662
-0.0845337	-0.0616455
-0.0601196	-0.06073
-0.0320435	-0.0613403
-0.0131226	-0.0637817
0.00946045	-0.0656128
0.0219727	-0.065918
0.00488281	-0.0662231
-0.0198364	-0.0668335
0.00549316	-0.0683594
0.0454712	-0.0698853
0.0744629	-0.071106
0.0756836	-0.0723267
0.0509644	-0.0732422
0.0302124	-0.0741577
0.0231934	-0.0744629
0.00793457	-0.0732422
-0.0268555	-0.071106
-0.06073	-0.0686646
-0.093689	-0.0668335
-0.0933838	-0.0650024
-0.0671387	-0.0637817
-0.0457764	-0.0628662
-0.00335693	-0.0616455
0.0302124	-0.0613403
0.0613403	-0.0634766
0.0564575	-0.0689697
0.0305176	-0.0772095
0.00732422	-0.0863647
0.0177002	-0.0949097
0.0387573	-0.102539
0.0497437	-0.109863
0.0418091	-0.115662
0.0195313	-0.120239
-0.0158691	-0.124512
-0.0344849	-0.1297
-0.071106	-0.135193
-0.0924683	-0.140076
-0.0814819	-0.143738
-0.0463867	-0.147705
-0.00183105	-0.151978
0.032959	-0.15564
0.0564575	-0.158081
0.0753784	-0.159912
0.0814819	-0.161743
0.0772095	-0.163269
0.0509644	-0.1651
0.03479	-0.166321
0.0222778	-0.166931
0.0140381	-0.166931
0.0137329	-0.168152
-0.0170898	-0.171509
-0.0897217	-0.175171
-0.215454	-0.179138
-0.317688	-0.1828
-0.280151	-0.186768
-0.158081	-0.189514
0.00915527	-0.190125
0.143127	-0.189514
0.231018	-0.187378
0.289612	-0.184937
0.307312	-0.181885
0.257263	-0.177612
0.140381	-0.172424
0.0109863	-0.166931
-0.102234	-0.162048
-0.14679	-0.158081
-0.148926	-0.155029
-0.132751	-0.153503
-0.105591	-0.152893
-0.0720215	-0.153198
-0.0421143	-0.153809
-0.0308228	-0.154114
-0.0463867	-0.153198
-0.0405884	-0.151367
0.00274658	-0.148926
0.071106	-0.146179
0.130615	-0.143127
0.140076	-0.140686
0.113525	-0.13916
0.0616455	-0.138245
-0.0231934	-0.137024
-0.0939941	-0.137024
-0.119934	-0.137634
-0.112305	-0.13916
-0.0592041	-0.140381
-0.00305176	-0.140076
0.0427246	-0.138855
0.0790405	-0.137024
0.0793457	-0.134583
0.0460815	-0.131836
0.0137329	-0.129395
-0.0317383	-0.127563
-0.0674438	-0.126343
-0.0598145	-0.125732
-0.0286865	-0.125732
0.00274658	-0.126648
0.0424194	-0.127563
0.0473022	-0.127258
0.0469971	-0.126648
0.0469971	-0.126648
-0.0125122	-0.126343
-0.0823975	-0.125122
-0.102844	-0.123596
-0.0827026	-0.122375
-0.00213623	-0.120544
0.0750732	-0.118713
0.0863647	-0.117798
0.0695801	-0.117493
0.0332642	-0.119019
0.000305176	-0.12146
-0.00915527	-0.122986
-0.0259399	-0.123291
-0.0512695	-0.123291
-0.0430298	-0.124207
-0.0241089	-0.124512
-0.00762939	-0.123901
0.0198364	-0.123901
0.0253296	-0.124817
0.0152588	-0.126343
0.00213623	-0.127563
-0.0274658	-0.129089
-0.0415039	-0.13031
-0.0195313	-0.130615
-0.00732422	-0.13092
-0.00793457	-0.132751
0.0213623	-0.136414
0.038147	-0.139771
0.0305176	-0.141907
0.0189209	-0.143127
-0.00793457	-0.142517
-0.017395	-0.140381
0.00488281	-0.138245
0.00671387	-0.137024
0.0109863	-0.135498
0.0299072	-0.133667
0.03479	-0.131226
0.0393677	-0.128784
0.027771	-0.126343
-0.0088501	-0.125122
-0.0314331	-0.124512
-0.038147	-0.123901
-0.0537109	-0.123291
-0.0421143	-0.122986
-0.00488281	-0.122681
0.00671387	-0.122375
0.0119019	-0.12146
0.0119019	-0.117798
-0.00457764	-0.111694
-0.00549316	-0.10437
-0.0109863	-0.0964355
-0.0274658	-0.0881958
-0.00579834	-0.0790405
0.0140381	-0.0683594
0.00457764	-0.0579834
0.00701904	-0.0491333
-0.00213623	-0.0421143
-0.00427246	-0.0350952
0.0152588	-0.027771
-0.00701904	-0.0198364
-0.027771	-0.012207
-0.0115967	-0.00274658
-0.00366211	0.00915527
0.0128174	0.0238037
0.0271606	0.0396729
0.00976563	0.055542
0.010376	0.0708008
0.0158691	0.0857544
0.00793457	0.0994873
0.0244141	0.109863
0.0265503	0.115356
0.00976563	0.115662
0.00335693	0.112
-0.0201416	0.10498
-0.0344849	0.0946045
-0.0244141	0.0814819
-0.0253296	0.0668335
-0.0222778	0.0512695
-0.0152588	0.0341797
-0.0164795	0.0140381
-0.0012207	-0.00854492
0.012207	-0.032959
0.0189209	-0.0570679
0.0259399	-0.0799561
0.0241089	-0.101318
0.0244141	-0.121155
0.0204468	-0.138855
0.00518799	-0.153503
-0.00793457	-0.164795
-0.0177002	-0.172729
-0.0231934	-0.176697
-0.0195313	-0.177917
-0.0222778	-0.177307
-0.0140381	-0.176392
0.00549316	-0.176392
0.0115967	-0.177307
0.0177002	-0.178223
0.0283813	-0.180969
0.0177002	-0.186157
0.00244141	-0.192566
-0.0158691	-0.199585
-0.0482178	-0.208435
-0.0640869	-0.219116
-0.0656128	-0.228882
-0.0335693	-0.236511
0.0302124	-0.238953
0.0759888	-0.234985
0.0897217	-0.222473
0.0769043	-0.198975
0.0296021	-0.162048
-0.00518799	-0.109863
-0.00976563	-0.0418091
-0.0195313	0.0427246
-0.0161743	0.143127
-0.0247192	0.259094
-0.0534058	0.386963
-0.0491333	0.520325
-0.0311279	0.651245
-0.00488281	0.7724
0.038147	0.877075
0.0421143	0.956421
0.0161743	1.00128
0.0158691	1.00525
-0.00518799	0.965576
-0.0357056	0.883789
-0.0601196	0.765686
-0.0958252	0.618896
-0.101318	0.456543
-0.0656128	0.290833
-0.0088501	0.133667
0.0985718	-0.00518799
0.206299	-0.117798
0.248108	-0.200195
0.238342	-0.25177
0.154114	-0.274963
0.00183105	-0.275269
-0.137939	-0.259705
-0.259705	-0.235901
-0.310364	-0.209961
-0.203247	-0.187378
-0.0198364	-0.171204
0.125427	-0.162659
0.136108	-0.160217
-0.0265503	-0.163269
-0.157471	-0.170288
-0.114136	-0.178833
0.0418091	-0.186768
0.248413	-0.192261
0.386963	-0.196533
0.354309	-0.19989
0.20813	-0.201721
0.00671387	-0.201416
-0.212097	-0.198975
-0.383301	-0.195313
-0.487061	-0.19165
-0.503235	-0.188904
-0.391235	-0.187073
-0.202942	-0.185547
-0.000610352	-0.184021
0.234985	-0.183105
0.440674	-0.183411
0.572815	-0.184326
0.614929	-0.184326
0.472412	-0.183716
0.18219	-0.1828
-0.12207	-0.18219
-0.388184	-0.18158
-0.527039	-0.179138
-0.489807	-0.175781
-0.361633	-0.17395
-0.177612	-0.172729
0.0296021	-0.170593
0.173035	-0.166931
0.280151	-0.162964
0.33844	-0.160522
0.302124	-0.158997
0.224609	-0.156555
0.135498	-0.154724
0.0198364	-0.154114
-0.0656128	-0.153503
-0.122986	-0.153503
-0.201721	-0.154114
-0.247192	-0.153809
-0.235291	-0.152893
-0.180969	-0.150757
-0.0537109	-0.148621
0.0704956	-0.14679
0.122681	-0.145569
0.155945	-0.144348
0.161133	-0.141907
0.109558	-0.139465
0.0482178	-0.137329
-0.0344849	-0.134583
-0.124817	-0.131531
-0.141907	-0.128479
-0.117798	-0.125427
-0.0872803	-0.12207
-0.012207	-0.118713
0.0430298	-0.115662
0.062561	-0.11261
0.0799561	-0.109863
0.0708008	-0.107727
0.0558472	-0.106506
0.0616455	-0.105896
0.0421143	-0.105591
0.00183105	-0.10498
-0.0100708	-0.102539
-0.0369263	-0.0991821
-0.0646973	-0.0967407
-0.0537109	-0.0946045
-0.0579834	-0.0924683
-0.0457764	-0.0906372
0.00488281	-0.0894165
0.0234985	-0.0881958
0.0396729	-0.0872803
0.0634766	-0.0860596
0.0488281	-0.085144
0.0460815	-0.0839233
0.0390625	-0.0827026
-0.0265503	-0.0805664
-0.0674438	-0.0769043
-0.0613403	-0.0723267
-0.0418091	-0.0674438
0.0128174	-0.0634766
0.0393677	-0.0604248
0.0146484	-0.057373
-0.00701904	-0.0540161
-0.0274658	-0.0512695
-0.038147	-0.0482178
-0.0167847	-0.045166
0.017395	-0.0427246
0.0311279	-0.0408936
0.03479	-0.0396729
0.0213623	-0.0384521
-0.0170898	-0.0378418
-0.0418091	-0.038147
-0.0540161	-0.0402832
-0.0592041	-0.0439453
-0.0323486	-0.0463867
0.0152588	-0.0466919
0.0588989	-0.0463867
0.0946045	-0.0479126
0.0982666	-0.0491333
0.0595093	-0.0482178
0.0198364	-0.0457764
-0.0177002	-0.0421143
-0.06073	-0.0372314
-0.0567627	-0.0320435
-0.0323486	-0.0280762
-0.0250244	-0.0265503
-0.00274658	-0.0271606
0.000610352	-0.0296021
-0.0112915	-0.0335693
-0.0149536	-0.0393677
-0.0326538	-0.0463867
-0.0375366	-0.0531006
-0.00793457	-0.0595093
0.0146484	-0.065918
0.0411987	-0.0723267
0.0686646	-0.0787354
0.0567627	-0.0854492
0.0396729	-0.0924683
0.0250244	-0.0979614
-0.00976563	-0.102539
-0.0167847	-0.107117
-0.022583	-0.113525
-0.0512695	-0.120239
-0.0482178	-0.125122
-0.0436401	-0.128174
-0.0357056	-0.130615
-0.0140381	-0.133972
-0.0109863	-0.137329
0.00244141	-0.138855
0.0228882	-0.138245
0.03479	-0.136414
0.0445557	-0.134888
0.0518799	-0.134888
0.0469971	-0.136108
0.03479	-0.136719
0.00793457	-0.136414
-0.0161743	-0.136414
-0.0183105	-0.137329
-0.017395	-0.139465
-0.0143433	-0.141907
-0.0405884	-0.144653
-0.0741577	-0.14801
-0.0891113	-0.152588
-0.0717163	-0.15625
-0.0228882	-0.158997
-0.00305176	-0.159912
