L I	L III	L II(Calc.)
-0.0466919	0.0540161	0.00732422
-0.0488281	0.0393677	-0.00946045
-0.0518799	0.0247192	-0.0271606
-0.0558472	0.010376	-0.0454712
-0.0595093	-0.00396729	-0.0634766
-0.0619507	-0.0177002	-0.0796509
-0.0634766	-0.0311279	-0.0946045
-0.0637817	-0.0436401	-0.107422
-0.0634766	-0.0543213	-0.117798
-0.0631714	-0.0619507	-0.125122
-0.062561	-0.0674438	-0.130005
-0.0619507	-0.071106	-0.133057
-0.0610352	-0.0738525	-0.134888
-0.0592041	-0.0762939	-0.135498
-0.0564575	-0.0784302	-0.134888
-0.0534058	-0.0811768	-0.134583
-0.0506592	-0.085144	-0.135803
-0.0488281	-0.0909424	-0.139771
-0.0469971	-0.0991821	-0.146179
-0.0439453	-0.110168	-0.154114
-0.039978	-0.123291	-0.163269
-0.0357056	-0.136719	-0.172424
-0.0320435	-0.14801	-0.180054
-0.0283813	-0.155029	-0.183411
-0.0228882	-0.156555	-0.179443
-0.0158691	-0.150452	-0.166321
-0.00732422	-0.134277	-0.141602
0.0012207	-0.104675	-0.103455
0.00976563	-0.0610352	-0.0512695
0.0186157	-0.00305176	0.015564
0.0271606	0.0695801	0.0967407
0.03479	0.15686	0.19165
0.0421143	0.258484	0.300598
0.0509644	0.368042	0.419006
0.0628662	0.47699	0.539856
0.0775146	0.577698	0.655212
0.0924683	0.666504	0.758972
0.106201	0.737305	0.843506
0.118103	0.783386	0.901489
0.127258	0.798645	0.925903
0.130615	0.78125	0.911865
0.126038	0.732422	0.858459
0.113831	0.653992	0.767822
0.0942993	0.552063	0.646362
0.0671387	0.434875	0.502014
0.0357056	0.31311	0.348816
0.00335693	0.194397	0.197754
-0.0274658	0.0866699	0.0592041
-0.0540161	-0.00396729	-0.0579834
-0.0741577	-0.0741577	-0.148315
-0.0854492	-0.122375	-0.207825
-0.0878906	-0.149536	-0.237427
-0.0827026	-0.158997	-0.241699
-0.0726318	-0.155334	-0.227966
-0.0598145	-0.143127	-0.202942
-0.0457764	-0.127869	-0.173645
-0.0335693	-0.11322	-0.14679
-0.0247192	-0.101013	-0.125732
-0.0201416	-0.0933838	-0.113525
-0.0180054	-0.090332	-0.108337
-0.0180054	-0.0915527	-0.109558
-0.0192261	-0.0958252	-0.115051
-0.0210571	-0.101624	-0.122681
-0.0228882	-0.107117	-0.130005
-0.0238037	-0.111389	-0.135193
-0.0241089	-0.114441	-0.13855
-0.0231934	-0.116272	-0.139465
-0.020752	-0.117493	-0.138245
-0.0192261	-0.117798	-0.137024
-0.0189209	-0.116882	-0.135803
-0.0186157	-0.116272	-0.134888
-0.0180054	-0.115967	-0.133972
-0.0170898	-0.115967	-0.133057
-0.0161743	-0.116577	-0.132751
-0.0146484	-0.117798	-0.132446
-0.0134277	-0.119019	-0.132446
-0.0134277	-0.119019	-0.132446
-0.0134277	-0.118408	-0.131836
-0.0131226	-0.117493	-0.130615
-0.012207	-0.115662	-0.127869
-0.0106812	-0.114136	-0.124817
-0.00793457	-0.112915	-0.12085
-0.00579834	-0.112305	-0.118103
-0.00549316	-0.111084	-0.116577
-0.00610352	-0.109863	-0.115967
-0.00701904	-0.108948	-0.115967
-0.00762939	-0.108643	-0.116272
-0.00732422	-0.108643	-0.115967
-0.00640869	-0.109253	-0.115662
-0.00579834	-0.109863	-0.115662
-0.00610352	-0.110474	-0.116577
-0.00701904	-0.110779	-0.117798
-0.00793457	-0.110474	-0.118408
-0.00793457	-0.109863	-0.117798
-0.00640869	-0.109558	-0.115967
-0.00396729	-0.109558	-0.113525
-0.00152588	-0.109558	-0.111084
0	-0.109558	-0.109558
0.000305176	-0.109253	-0.108948
0	-0.108337	-0.108337
-0.000305176	-0.107727	-0.108032
-0.000610352	-0.107727	-0.108337
0	-0.108337	-0.108337
0.000610352	-0.108948	-0.108337
0.00152588	-0.109558	-0.108032
0.00183105	-0.109863	-0.108032
0.00183105	-0.109558	-0.107727
0.00213623	-0.108948	-0.106812
0.00335693	-0.108643	-0.105286
0.00488281	-0.108643	-0.10376
0.00549316	-0.107727	-0.102234
0.00549316	-0.106201	-0.100708
0.00457764	-0.104065	-0.0994873
0.00396729	-0.102234	-0.0982666
0.00457764	-0.101318	-0.0967407
0.00518799	-0.101013	-0.0958252
0.00579834	-0.100403	-0.0946045
0.00610352	-0.0994873	-0.0933838
0.00732422	-0.098877	-0.0915527
0.00946045	-0.0985718	-0.0891113
0.0119019	-0.0991821	-0.0872803
0.0146484	-0.100403	-0.0857544
0.0180054	-0.101929	-0.0839233
0.0213623	-0.103149	-0.0817871
0.0238037	-0.103455	-0.0796509
0.0250244	-0.103149	-0.078125
0.0265503	-0.102844	-0.0762939
0.0280762	-0.102844	-0.0747681
0.0302124	-0.10376	-0.0735474
0.0323486	-0.104065	-0.0717163
0.03479	-0.10437	-0.0695801
0.0369263	-0.104675	-0.067749
0.0375366	-0.10498	-0.0674438
0.0375366	-0.105286	-0.067749
0.0390625	-0.106506	-0.0674438
0.0418091	-0.108337	-0.0665283
0.0439453	-0.109558	-0.0656128
0.0454712	-0.110168	-0.0646973
0.0476074	-0.110779	-0.0631714
0.0491333	-0.111084	-0.0619507
0.0500488	-0.110474	-0.0604248
0.0512695	-0.109863	-0.0585938
0.0534058	-0.109253	-0.0558472
0.0558472	-0.108643	-0.0527954
0.0588989	-0.108032	-0.0491333
0.0619507	-0.108032	-0.0460815
0.0640869	-0.108643	-0.0445557
0.0650024	-0.108948	-0.0439453
0.065918	-0.108948	-0.0430298
0.0683594	-0.110168	-0.0418091
0.0717163	-0.11261	-0.0408936
0.0744629	-0.114746	-0.0402832
0.0759888	-0.116272	-0.0402832
0.0769043	-0.116882	-0.039978
0.0787354	-0.117493	-0.0387573
0.0802612	-0.117493	-0.0372314
0.0802612	-0.116272	-0.0360107
0.0787354	-0.114136	-0.0354004
0.0759888	-0.110474	-0.0344849
0.0723267	-0.105591	-0.0332642
0.067749	-0.100098	-0.0323486
0.062561	-0.0942993	-0.0317383
0.0570679	-0.0881958	-0.0311279
0.0512695	-0.0817871	-0.0305176
0.0445557	-0.0756836	-0.0311279
0.0378418	-0.0701904	-0.0323486
0.0302124	-0.065918	-0.0357056
0.022583	-0.062561	-0.039978
0.015564	-0.0598145	-0.0442505
0.00976563	-0.057373	-0.0476074
0.00427246	-0.0543213	-0.0500488
-0.00152588	-0.0509644	-0.0524902
-0.00701904	-0.0476074	-0.0546265
-0.0112915	-0.0445557	-0.0558472
-0.0146484	-0.0421143	-0.0567627
-0.0167847	-0.039978	-0.0567627
-0.0186157	-0.0384521	-0.0570679
-0.0204468	-0.0372314	-0.0576782
-0.022583	-0.0363159	-0.0588989
-0.0247192	-0.0360107	-0.06073
-0.0265503	-0.0369263	-0.0634766
-0.0289917	-0.038147	-0.0671387
-0.0317383	-0.0387573	-0.0704956
-0.0350952	-0.038147	-0.0732422
-0.0387573	-0.0369263	-0.0756836
-0.0421143	-0.0360107	-0.078125
-0.0445557	-0.03479	-0.0793457
-0.0457764	-0.0332642	-0.0790405
-0.045166	-0.0326538	-0.0778198
-0.0427246	-0.0335693	-0.0762939
-0.0396729	-0.0354004	-0.0750732
-0.0366211	-0.0372314	-0.0738525
-0.0332642	-0.0393677	-0.0726318
-0.0299072	-0.0411987	-0.071106
-0.0274658	-0.0427246	-0.0701904
-0.0259399	-0.0436401	-0.0695801
-0.0253296	-0.0436401	-0.0689697
-0.0253296	-0.0427246	-0.0680542
-0.0256348	-0.0421143	-0.067749
-0.0256348	-0.0415039	-0.0671387
-0.0256348	-0.0408936	-0.0665283
-0.0259399	-0.0408936	-0.0668335
-0.0253296	-0.0415039	-0.0668335
-0.0250244	-0.0427246	-0.067749
-0.0250244	-0.0436401	-0.0686646
-0.0241089	-0.045166	-0.0692749
-0.0222778	-0.0463867	-0.0686646
-0.0195313	-0.0476074	-0.0671387
-0.017395	-0.0476074	-0.0650024
-0.0167847	-0.0460815	-0.0628662
-0.0164795	-0.0436401	-0.0601196
-0.0161743	-0.0418091	-0.0579834
-0.0146484	-0.0405884	-0.0552368
-0.0125122	-0.0402832	-0.0527954
-0.0112915	-0.0402832	-0.0515747
-0.0106812	-0.0408936	-0.0515747
-0.0106812	-0.0415039	-0.0521851
-0.0109863	-0.0427246	-0.0537109
-0.0115967	-0.0442505	-0.0558472
-0.0134277	-0.0457764	-0.0592041
-0.0158691	-0.0463867	-0.0622559
-0.0183105	-0.0457764	-0.0640869
-0.0204468	-0.0445557	-0.0650024
-0.0222778	-0.0430298	-0.0653076
-0.0228882	-0.0411987	-0.0640869
-0.0228882	-0.0393677	-0.0622559
-0.0222778	-0.0384521	-0.06073
-0.0219727	-0.0378418	-0.0598145
-0.0216675	-0.0372314	-0.0588989
-0.0201416	-0.0372314	-0.057373
-0.0192261	-0.0369263	-0.0561523
-0.0189209	-0.0366211	-0.055542
-0.0195313	-0.0363159	-0.0558472
-0.0204468	-0.0357056	-0.0561523
-0.0219727	-0.0341797	-0.0561523
-0.0234985	-0.0320435	-0.055542
-0.0241089	-0.0305176	-0.0546265
-0.0244141	-0.0289917	-0.0534058
-0.0241089	-0.0271606	-0.0512695
-0.0241089	-0.0253296	-0.0494385
-0.0231934	-0.0238037	-0.0469971
-0.0216675	-0.0234985	-0.045166
-0.0204468	-0.0238037	-0.0442505
-0.0201416	-0.0250244	-0.045166
-0.0195313	-0.0268555	-0.0463867
-0.0189209	-0.0289917	-0.0479126
-0.0186157	-0.0308228	-0.0494385
-0.0177002	-0.0323486	-0.0500488
-0.017395	-0.032959	-0.050354
-0.017395	-0.0326538	-0.0500488
-0.0177002	-0.0326538	-0.050354
-0.0192261	-0.0317383	-0.0509644
-0.020752	-0.0305176	-0.0512695
-0.0213623	-0.0292969	-0.0506592
-0.0222778	-0.0268555	-0.0491333
-0.0247192	-0.0238037	-0.0485229
-0.0268555	-0.0219727	-0.0488281
-0.0283813	-0.0216675	-0.0500488
-0.0296021	-0.0222778	-0.0518799
-0.0305176	-0.022583	-0.0531006
-0.0305176	-0.0231934	-0.0537109
-0.0296021	-0.0244141	-0.0540161
-0.027771	-0.0256348	-0.0534058
-0.0250244	-0.0271606	-0.0521851
-0.0210571	-0.0289917	-0.0500488
-0.0170898	-0.0308228	-0.0479126
-0.0146484	-0.0323486	-0.0469971
-0.0140381	-0.0332642	-0.0473022
-0.0140381	-0.0338745	-0.0479126
-0.0128174	-0.0338745	-0.0466919
-0.0119019	-0.0335693	-0.0454712
-0.0125122	-0.0332642	-0.0457764
-0.0152588	-0.0332642	-0.0485229
-0.0183105	-0.0332642	-0.0515747
-0.0204468	-0.032959	-0.0534058
-0.0219727	-0.0323486	-0.0543213
-0.022583	-0.0314331	-0.0540161
-0.0228882	-0.0311279	-0.0540161
-0.0219727	-0.0308228	-0.0527954
-0.0210571	-0.0305176	-0.0515747
-0.0204468	-0.0308228	-0.0512695
-0.0201416	-0.0317383	-0.0518799
-0.0204468	-0.0326538	-0.0531006
-0.0204468	-0.0341797	-0.0546265
-0.0213623	-0.0350952	-0.0564575
-0.0222778	-0.0363159	-0.0585938
-0.022583	-0.0378418	-0.0604248
-0.0234985	-0.0396729	-0.0631714
-0.0250244	-0.0408936	-0.065918
-0.0265503	-0.0418091	-0.0683594
-0.027771	-0.0421143	-0.0698853
-0.0286865	-0.0415039	-0.0701904
-0.0286865	-0.0408936	-0.0695801
-0.0283813	-0.039978	-0.0683594
-0.0274658	-0.0384521	-0.065918
-0.0265503	-0.0360107	-0.062561
-0.0262451	-0.0320435	-0.0582886
-0.0265503	-0.0274658	-0.0540161
-0.027771	-0.0213623	-0.0491333
-0.0292969	-0.0140381	-0.043335
-0.0302124	-0.00549316	-0.0357056
-0.0311279	0.00396729	-0.0271606
-0.032959	0.0134277	-0.0195313
-0.0354004	0.0222778	-0.0131226
-0.0378418	0.0299072	-0.00793457
-0.039978	0.0369263	-0.00305176
-0.0405884	0.0424194	0.00183105
-0.0396729	0.0473022	0.00762939
-0.0372314	0.0518799	0.0146484
-0.0338745	0.0576782	0.0238037
-0.0311279	0.0646973	0.0335693
-0.0286865	0.0732422	0.0445557
-0.0262451	0.0830078	0.0567627
-0.0238037	0.0939941	0.0701904
-0.0216675	0.106506	0.0848389
-0.0201416	0.120239	0.100098
-0.0198364	0.134277	0.114441
-0.0201416	0.14679	0.126648
-0.0210571	0.155945	0.134888
-0.020752	0.159912	0.13916
-0.0192261	0.158081	0.138855
-0.017395	0.151062	0.133667
-0.0164795	0.140381	0.123901
-0.0170898	0.127869	0.110779
-0.0183105	0.114441	0.0961304
-0.0198364	0.0997925	0.0799561
-0.0216675	0.0842285	0.062561
-0.0244141	0.067749	0.043335
-0.0280762	0.0512695	0.0231934
-0.032959	0.0350952	0.00213623
-0.0375366	0.0189209	-0.0186157
-0.0415039	0.00274658	-0.0387573
-0.0445557	-0.0128174	-0.057373
-0.0460815	-0.0274658	-0.0735474
-0.045166	-0.0424194	-0.0875854
-0.0430298	-0.0558472	-0.098877
-0.0411987	-0.0668335	-0.108032
-0.0387573	-0.0759888	-0.114746
-0.0357056	-0.083313	-0.119019
-0.0323486	-0.0894165	-0.121765
-0.0299072	-0.093689	-0.123596
-0.0280762	-0.0961304	-0.124207
-0.0259399	-0.0973511	-0.123291
-0.0241089	-0.0985718	-0.122681
-0.022583	-0.100708	-0.123291
-0.0201416	-0.10437	-0.124512
-0.0177002	-0.109558	-0.127258
-0.0149536	-0.117188	-0.132141
-0.012207	-0.126953	-0.13916
-0.0088501	-0.138245	-0.147095
-0.00427246	-0.150146	-0.154419
0.000610352	-0.160522	-0.159912
0.00610352	-0.167542	-0.161438
0.0125122	-0.169067	-0.156555
0.0204468	-0.163574	-0.143127
0.0289917	-0.148926	-0.119934
0.0378418	-0.123291	-0.0854492
0.0476074	-0.0842285	-0.0366211
0.0579834	-0.0311279	0.0268555
0.0680542	0.0378418	0.105896
0.0772095	0.122375	0.199585
0.0854492	0.221558	0.307007
0.0949097	0.328064	0.422974
0.108032	0.433655	0.541687
0.124512	0.531616	0.656128
0.140991	0.617676	0.758667
0.155029	0.686035	0.841064
0.167236	0.72937	0.896606
0.177612	0.741272	0.918884
0.1828	0.721436	0.904236
0.179749	0.672302	0.852051
0.166626	0.597229	0.763855
0.144653	0.500793	0.645447
0.115662	0.390015	0.505676
0.083313	0.273743	0.357056
0.0485229	0.161743	0.210266
0.0140381	0.0610352	0.0750732
-0.0167847	-0.0231934	-0.039978
-0.0408936	-0.0881958	-0.129089
-0.0564575	-0.132751	-0.189209
-0.0631714	-0.158997	-0.222168
-0.0622559	-0.169067	-0.231323
-0.0549316	-0.167236	-0.222168
-0.0442505	-0.157166	-0.201416
-0.0338745	-0.142517	-0.176392
-0.0247192	-0.127869	-0.152588
-0.0164795	-0.115356	-0.131836
-0.010376	-0.106506	-0.116882
-0.00762939	-0.101013	-0.108643
-0.00671387	-0.0985718	-0.105286
-0.00671387	-0.0991821	-0.105896
-0.00671387	-0.102234	-0.108948
-0.00579834	-0.106506	-0.112305
-0.00396729	-0.111694	-0.115662
-0.000915527	-0.115967	-0.116882
0.00244141	-0.118713	-0.116272
0.00457764	-0.119934	-0.115356
0.00518799	-0.119934	-0.114746
0.00427246	-0.118103	-0.113831
0.00213623	-0.115662	-0.113525
-0.000610352	-0.112	-0.11261
-0.00335693	-0.108337	-0.111694
-0.00640869	-0.10437	-0.110779
-0.00976563	-0.101013	-0.110779
-0.0119019	-0.098877	-0.110779
-0.012207	-0.0979614	-0.110168
-0.010376	-0.0970459	-0.107422
-0.00701904	-0.0970459	-0.104065
-0.00274658	-0.0976563	-0.100403
0.00183105	-0.0991821	-0.0973511
0.00671387	-0.101318	-0.0946045
0.0109863	-0.103149	-0.0921631
0.0134277	-0.10437	-0.0909424
0.0140381	-0.104675	-0.0906372
0.0131226	-0.104675	-0.0915527
0.0115967	-0.104065	-0.0924683
0.00946045	-0.103149	-0.093689
0.00579834	-0.101624	-0.0958252
0.000915527	-0.0994873	-0.0985718
-0.00335693	-0.0970459	-0.100403
-0.00549316	-0.0949097	-0.100403
-0.00549316	-0.0933838	-0.098877
-0.00488281	-0.0921631	-0.0970459
-0.00366211	-0.0915527	-0.0952148
-0.00152588	-0.0912476	-0.0927734
0.000610352	-0.0915527	-0.0909424
0.00183105	-0.0918579	-0.0900269
0.00183105	-0.0915527	-0.0897217
0.0012207	-0.0909424	-0.0897217
0.00152588	-0.0909424	-0.0894165
0.00183105	-0.0912476	-0.0894165
0.00213623	-0.0915527	-0.0894165
0.00244141	-0.0918579	-0.0894165
0.00305176	-0.0918579	-0.0888062
0.00366211	-0.0915527	-0.0878906
0.00427246	-0.090332	-0.0860596
0.00518799	-0.0897217	-0.0845337
0.00732422	-0.090332	-0.0830078
0.00976563	-0.0921631	-0.0823975
0.0125122	-0.0942993	-0.0817871
0.0146484	-0.0961304	-0.0814819
0.0164795	-0.0976563	-0.0811768
0.0177002	-0.0982666	-0.0805664
0.0195313	-0.0985718	-0.0790405
0.0219727	-0.098877	-0.0769043
0.0244141	-0.098877	-0.0744629
0.0265503	-0.0982666	-0.0717163
0.0289917	-0.0973511	-0.0683594
0.0311279	-0.0961304	-0.0650024
0.0332642	-0.0952148	-0.0619507
0.03479	-0.0946045	-0.0598145
0.0354004	-0.0939941	-0.0585938
0.0357056	-0.0939941	-0.0582886
0.0357056	-0.0939941	-0.0582886
0.0357056	-0.0949097	-0.0592041
0.0360107	-0.0961304	-0.0601196
0.0360107	-0.0976563	-0.0616455
0.0369263	-0.098877	-0.0619507
0.038147	-0.0994873	-0.0613403
0.0393677	-0.0997925	-0.0604248
0.039978	-0.0997925	-0.0598145
0.0402832	-0.0994873	-0.0592041
0.0405884	-0.0991821	-0.0585938
0.0408936	-0.0982666	-0.057373
0.0418091	-0.0970459	-0.0552368
0.045166	-0.0976563	-0.0524902
0.0494385	-0.0991821	-0.0497437
0.0527954	-0.100708	-0.0479126
0.0552368	-0.101624	-0.0463867
0.0579834	-0.102539	-0.0445557
0.0613403	-0.103455	-0.0421143
0.0643921	-0.10437	-0.039978
0.0680542	-0.106506	-0.0384521
0.071106	-0.108948	-0.0378418
0.0726318	-0.111084	-0.0384521
0.0732422	-0.112305	-0.0390625
0.0744629	-0.113831	-0.0393677
0.0765991	-0.115662	-0.0390625
0.0793457	-0.117493	-0.038147
0.0827026	-0.119019	-0.0363159
0.0854492	-0.119934	-0.0344849
0.0875854	-0.120544	-0.032959
0.0888062	-0.120239	-0.0314331
0.0900269	-0.119019	-0.0289917
0.0909424	-0.117188	-0.0262451
0.090332	-0.114441	-0.0241089
0.0872803	-0.110474	-0.0231934
0.0823975	-0.105591	-0.0231934
0.0775146	-0.101013	-0.0234985
0.072937	-0.0961304	-0.0231934
0.0692749	-0.0915527	-0.0222778
0.065918	-0.0875854	-0.0216675
0.0616455	-0.0836182	-0.0219727
0.055542	-0.0799561	-0.0244141
0.0494385	-0.0765991	-0.0271606
0.0442505	-0.0735474	-0.0292969
0.0402832	-0.0704956	-0.0302124
0.0357056	-0.0674438	-0.0317383
0.0299072	-0.0650024	-0.0350952
0.0228882	-0.062561	-0.0396729
0.0164795	-0.0610352	-0.0445557
0.0115967	-0.0601196	-0.0485229
0.00793457	-0.0592041	-0.0512695
0.00427246	-0.057373	-0.0531006
0.0012207	-0.0567627	-0.055542
-0.00152588	-0.0570679	-0.0585938
-0.00396729	-0.0570679	-0.0610352
-0.00701904	-0.0567627	-0.0637817
-0.010376	-0.0558472	-0.0662231
-0.0140381	-0.0543213	-0.0683594
-0.0167847	-0.0524902	-0.0692749
-0.0186157	-0.0515747	-0.0701904
-0.0210571	-0.0506592	-0.0717163
-0.0247192	-0.0488281	-0.0735474
-0.0286865	-0.0469971	-0.0756836
-0.0317383	-0.0454712	-0.0772095
-0.0332642	-0.0442505	-0.0775146
-0.0338745	-0.0436401	-0.0775146
-0.0338745	-0.043335	-0.0772095
-0.0344849	-0.0436401	-0.078125
-0.0350952	-0.0436401	-0.0787354
-0.0357056	-0.0439453	-0.0796509
-0.0366211	-0.0445557	-0.0811768
-0.0369263	-0.0454712	-0.0823975
-0.0357056	-0.0469971	-0.0827026
-0.03479	-0.0479126	-0.0827026
-0.0354004	-0.0488281	-0.0842285
-0.0372314	-0.0494385	-0.0866699
-0.0387573	-0.050354	-0.0891113
-0.0396729	-0.0512695	-0.0909424
-0.039978	-0.0524902	-0.0924683
-0.0396729	-0.0531006	-0.0927734
-0.039978	-0.0534058	-0.0933838
-0.0405884	-0.0527954	-0.0933838
-0.0408936	-0.0512695	-0.0921631
-0.0408936	-0.0494385	-0.090332
-0.0415039	-0.0473022	-0.0888062
-0.043335	-0.0457764	-0.0891113
-0.0442505	-0.0445557	-0.0888062
-0.0439453	-0.043335	-0.0872803
-0.0439453	-0.0411987	-0.085144
-0.0439453	-0.0387573	-0.0827026
-0.0427246	-0.0378418	-0.0805664
-0.0405884	-0.0384521	-0.0790405
-0.0378418	-0.0390625	-0.0769043
-0.0350952	-0.0393677	-0.0744629
-0.032959	-0.0390625	-0.0720215
-0.0320435	-0.0378418	-0.0698853
-0.0305176	-0.0378418	-0.0683594
-0.0286865	-0.0387573	-0.0674438
-0.0265503	-0.0402832	-0.0668335
-0.0256348	-0.0411987	-0.0668335
-0.0259399	-0.0415039	-0.0674438
-0.0256348	-0.0421143	-0.067749
-0.0247192	-0.0427246	-0.0674438
-0.0241089	-0.0430298	-0.0671387
-0.0234985	-0.0436401	-0.0671387
-0.0228882	-0.0439453	-0.0668335
-0.0228882	-0.0439453	-0.0668335
-0.0231934	-0.043335	-0.0665283
-0.0234985	-0.0436401	-0.0671387
-0.0234985	-0.0436401	-0.0671387
-0.0234985	-0.043335	-0.0668335
-0.0231934	-0.0427246	-0.065918
-0.022583	-0.0424194	-0.0650024
-0.0219727	-0.0430298	-0.0650024
-0.020752	-0.0436401	-0.0643921
-0.0189209	-0.0439453	-0.0628662
-0.0167847	-0.043335	-0.0601196
-0.015564	-0.0421143	-0.0576782
-0.0149536	-0.0405884	-0.055542
-0.0152588	-0.038147	-0.0534058
-0.0164795	-0.03479	-0.0512695
-0.017395	-0.0320435	-0.0494385
-0.0183105	-0.0305176	-0.0488281
-0.0201416	-0.0296021	-0.0497437
-0.0228882	-0.0289917	-0.0518799
-0.0247192	-0.0283813	-0.0531006
-0.0256348	-0.0280762	-0.0537109
-0.0256348	-0.0280762	-0.0537109
-0.0259399	-0.0286865	-0.0546265
-0.0265503	-0.0289917	-0.055542
-0.0271606	-0.0292969	-0.0564575
-0.0283813	-0.0296021	-0.0579834
-0.0292969	-0.0302124	-0.0595093
-0.0286865	-0.0320435	-0.06073
-0.0268555	-0.0341797	-0.0610352
-0.0247192	-0.03479	-0.0595093
-0.022583	-0.0357056	-0.0582886
-0.0213623	-0.0369263	-0.0582886
-0.0204468	-0.0378418	-0.0582886
-0.0192261	-0.0384521	-0.0576782
-0.0170898	-0.0387573	-0.0558472
-0.0152588	-0.0390625	-0.0543213
-0.0134277	-0.0393677	-0.0527954
-0.0125122	-0.0393677	-0.0518799
-0.0128174	-0.0390625	-0.0518799
-0.0134277	-0.0387573	-0.0521851
-0.0140381	-0.0390625	-0.0531006
-0.0143433	-0.0393677	-0.0537109
-0.0140381	-0.0396729	-0.0537109
-0.0134277	-0.0396729	-0.0531006
-0.0131226	-0.0390625	-0.0521851
-0.0134277	-0.0378418	-0.0512695
-0.0143433	-0.0357056	-0.0500488
-0.0158691	-0.0326538	-0.0485229
-0.017395	-0.0302124	-0.0476074
-0.0180054	-0.0283813	-0.0463867
-0.0177002	-0.0274658	-0.045166
-0.0180054	-0.0274658	-0.0454712
-0.0189209	-0.027771	-0.0466919
-0.0198364	-0.0283813	-0.0482178
-0.0195313	-0.0289917	-0.0485229
-0.0192261	-0.0299072	-0.0491333
-0.0192261	-0.0323486	-0.0515747
-0.0198364	-0.03479	-0.0546265
-0.020752	-0.0360107	-0.0567627
-0.0213623	-0.0363159	-0.0576782
-0.0213623	-0.0360107	-0.057373
-0.0213623	-0.0357056	-0.0570679
-0.0216675	-0.0350952	-0.0567627
-0.0213623	-0.03479	-0.0561523
-0.0213623	-0.0338745	-0.0552368
-0.0231934	-0.0317383	-0.0549316
-0.0250244	-0.027771	-0.0527954
-0.0256348	-0.0228882	-0.0485229
-0.0256348	-0.0167847	-0.0424194
-0.0256348	-0.00946045	-0.0350952
-0.0259399	-0.00183105	-0.027771
-0.0262451	0.00579834	-0.0204468
-0.0253296	0.0134277	-0.0119019
-0.0231934	0.020752	-0.00244141
-0.0213623	0.027771	0.00640869
-0.0189209	0.0338745	0.0149536
-0.015564	0.0384521	0.0228882
-0.0112915	0.0424194	0.0311279
-0.00610352	0.0457764	0.0396729
-0.0012207	0.0494385	0.0482178
0.00213623	0.0549316	0.0570679
0.00305176	0.0634766	0.0665283
0.00244141	0.0747681	0.0772095
0.00183105	0.0869751	0.0888062
0.000610352	0.100098	0.100708
-0.000915527	0.11322	0.112305
-0.00213623	0.125732	0.123596
-0.00274658	0.137024	0.134277
-0.00305176	0.145874	0.142822
-0.00366211	0.151367	0.147705
-0.00366211	0.152893	0.149231
-0.00305176	0.150452	0.1474
-0.00183105	0.144653	0.142822
-0.000305176	0.136108	0.135803
0.000610352	0.125732	0.126343
0	0.113525	0.113525
-0.0012207	0.0994873	0.0982666
-0.00335693	0.0848389	0.0814819
-0.00610352	0.0698853	0.0637817
-0.0088501	0.0543213	0.0454712
-0.0109863	0.0378418	0.0268555
-0.0125122	0.0201416	0.00762939
-0.0131226	0.00244141	-0.0106812
-0.0134277	-0.0146484	-0.0280762
-0.0140381	-0.0302124	-0.0442505
-0.0152588	-0.043335	-0.0585938
-0.0158691	-0.0540161	-0.0698853
-0.0152588	-0.0628662	-0.078125
-0.0140381	-0.0692749	-0.083313
-0.0143433	-0.0726318	-0.0869751
