L I	L III	L II(Calc.)
-0.0570679	-0.0732422	-0.13031
-0.055542	-0.0732422	-0.128784
-0.0540161	-0.0726318	-0.126648
-0.0531006	-0.071106	-0.124207
-0.0527954	-0.0686646	-0.12146
-0.0531006	-0.0662231	-0.119324
-0.0540161	-0.0640869	-0.118103
-0.055542	-0.0628662	-0.118408
-0.0570679	-0.062561	-0.119629
-0.0585938	-0.0628662	-0.12146
-0.0592041	-0.0637817	-0.122986
-0.0588989	-0.0653076	-0.124207
-0.0582886	-0.0671387	-0.125427
-0.0576782	-0.0692749	-0.126953
-0.0564575	-0.0720215	-0.128479
-0.0549316	-0.0747681	-0.1297
-0.0534058	-0.0762939	-0.1297
-0.0518799	-0.0769043	-0.128784
-0.0494385	-0.0784302	-0.127869
-0.0482178	-0.0796509	-0.127869
-0.0491333	-0.0802612	-0.129395
-0.0506592	-0.0802612	-0.13092
-0.0506592	-0.0808716	-0.131531
-0.0491333	-0.0823975	-0.131531
-0.0473022	-0.0842285	-0.131531
-0.0479126	-0.0845337	-0.132446
-0.0506592	-0.0827026	-0.133362
-0.0540161	-0.0805664	-0.134583
-0.0576782	-0.078125	-0.135803
-0.0613403	-0.0747681	-0.136108
-0.0628662	-0.0717163	-0.134583
-0.0634766	-0.0692749	-0.132751
-0.0643921	-0.067749	-0.132141
-0.0653076	-0.0668335	-0.132141
-0.0665283	-0.0662231	-0.132751
-0.067749	-0.0653076	-0.133057
-0.067749	-0.0656128	-0.133362
-0.0662231	-0.0680542	-0.134277
-0.0628662	-0.0714111	-0.134277
-0.0595093	-0.0741577	-0.133667
-0.0567627	-0.0759888	-0.132751
-0.0540161	-0.0769043	-0.13092
-0.0521851	-0.0769043	-0.129089
-0.0509644	-0.0772095	-0.128174
-0.0497437	-0.0778198	-0.127563
-0.0488281	-0.0787354	-0.127563
-0.0479126	-0.0793457	-0.127258
-0.0469971	-0.0796509	-0.126648
-0.0469971	-0.0793457	-0.126343
-0.0469971	-0.0787354	-0.125732
-0.0476074	-0.0775146	-0.125122
-0.0488281	-0.0753784	-0.124207
-0.0500488	-0.0738525	-0.123901
-0.050354	-0.0741577	-0.124512
-0.0497437	-0.0756836	-0.125427
-0.0485229	-0.0775146	-0.126038
-0.0476074	-0.0790405	-0.126648
-0.0473022	-0.0799561	-0.127258
-0.0476074	-0.0802612	-0.127869
-0.0485229	-0.0805664	-0.129089
-0.0506592	-0.0796509	-0.13031
-0.0524902	-0.078125	-0.130615
-0.0543213	-0.0756836	-0.130005
-0.0561523	-0.072937	-0.129089
-0.0558472	-0.0704956	-0.126343
-0.0549316	-0.0689697	-0.123901
-0.0543213	-0.067749	-0.12207
-0.0540161	-0.0674438	-0.12146
-0.0531006	-0.0683594	-0.12146
-0.0521851	-0.0701904	-0.122375
-0.0500488	-0.0735474	-0.123596
-0.0460815	-0.0778198	-0.123901
-0.0415039	-0.0830078	-0.124512
-0.0375366	-0.0875854	-0.125122
-0.0354004	-0.0906372	-0.126038
-0.0341797	-0.0927734	-0.126953
-0.0335693	-0.0939941	-0.127563
-0.0326538	-0.0952148	-0.127869
-0.0317383	-0.09552	-0.127258
-0.0302124	-0.09552	-0.125732
-0.0280762	-0.09552	-0.123596
-0.0268555	-0.0952148	-0.12207
-0.0280762	-0.093689	-0.121765
-0.0311279	-0.0921631	-0.123291
-0.0354004	-0.0912476	-0.126648
-0.0390625	-0.0897217	-0.128784
-0.0415039	-0.0872803	-0.128784
-0.0421143	-0.0836182	-0.125732
-0.043335	-0.0784302	-0.121765
-0.0457764	-0.0714111	-0.117188
-0.0488281	-0.0631714	-0.112
-0.0515747	-0.0537109	-0.105286
-0.0527954	-0.0436401	-0.0964355
-0.0524902	-0.0338745	-0.0863647
-0.0509644	-0.0250244	-0.0759888
-0.0497437	-0.0170898	-0.0668335
-0.0482178	-0.0100708	-0.0582886
-0.0454712	-0.00488281	-0.050354
-0.0411987	-0.00152588	-0.0427246
-0.0366211	0.0012207	-0.0354004
-0.0323486	0.00457764	-0.027771
-0.0289917	0.0106812	-0.0183105
-0.0268555	0.0198364	-0.00701904
-0.0265503	0.0326538	0.00610352
-0.027771	0.0479126	0.0201416
-0.0311279	0.0653076	0.0341797
-0.0344849	0.0823975	0.0479126
-0.0357056	0.0961304	0.0604248
-0.0354004	0.106506	0.071106
-0.03479	0.11322	0.0784302
-0.032959	0.114746	0.0817871
-0.0302124	0.110779	0.0805664
-0.0259399	0.101624	0.0756836
-0.0201416	0.0875854	0.0674438
-0.0140381	0.0708008	0.0567627
-0.00946045	0.0534058	0.0439453
-0.00762939	0.0372314	0.0296021
-0.00915527	0.022583	0.0134277
-0.0134277	0.0088501	-0.00457764
-0.0186157	-0.00427246	-0.0228882
-0.0256348	-0.0167847	-0.0424194
-0.0320435	-0.0296021	-0.0616455
-0.0363159	-0.0427246	-0.0790405
-0.0384521	-0.0564575	-0.0949097
-0.0393677	-0.0704956	-0.109863
-0.0390625	-0.0842285	-0.123291
-0.0378418	-0.0973511	-0.135193
-0.0363159	-0.108643	-0.144958
-0.0344849	-0.118103	-0.152588
-0.0326538	-0.125122	-0.157776
-0.0308228	-0.1297	-0.160522
-0.0296021	-0.132141	-0.161743
-0.0305176	-0.131836	-0.162354
-0.0338745	-0.130005	-0.163879
-0.0387573	-0.127258	-0.166016
-0.0430298	-0.125122	-0.168152
-0.0457764	-0.125122	-0.170898
-0.0460815	-0.128479	-0.174561
-0.0436401	-0.135193	-0.178833
-0.0390625	-0.144958	-0.184021
-0.032959	-0.157776	-0.190735
-0.0253296	-0.17334	-0.198669
-0.0161743	-0.188904	-0.205078
-0.00610352	-0.201416	-0.20752
0.00305176	-0.206909	-0.203857
0.0119019	-0.204468	-0.192566
0.0204468	-0.192566	-0.172119
0.0286865	-0.168762	-0.140076
0.0354004	-0.131226	-0.0958252
0.0387573	-0.0787354	-0.039978
0.0405884	-0.0125122	0.0280762
0.0421143	0.0665283	0.108643
0.045166	0.156555	0.201721
0.0506592	0.254211	0.304871
0.0598145	0.352478	0.412292
0.0717163	0.444031	0.515747
0.0860596	0.523376	0.609436
0.102539	0.586548	0.689087
0.119934	0.631714	0.751648
0.135803	0.654602	0.790405
0.1474	0.65155	0.79895
0.151978	0.620728	0.772705
0.147095	0.565491	0.712585
0.131531	0.490112	0.621643
0.107727	0.399475	0.507202
0.0769043	0.299988	0.376892
0.0430298	0.198364	0.241394
0.00976563	0.0997925	0.109558
-0.0216675	0.0100708	-0.0115967
-0.0497437	-0.065918	-0.115662
-0.0723267	-0.125732	-0.198059
-0.0869751	-0.168762	-0.255737
-0.0915527	-0.196228	-0.287781
-0.0866699	-0.211487	-0.298157
-0.0747681	-0.21759	-0.292358
-0.0598145	-0.216675	-0.276489
-0.0460815	-0.210571	-0.256653
-0.0357056	-0.202026	-0.237732
-0.0289917	-0.192871	-0.221863
-0.0247192	-0.185547	-0.210266
-0.022583	-0.180359	-0.202942
-0.022583	-0.177002	-0.199585
-0.0238037	-0.174561	-0.198364
-0.0250244	-0.173035	-0.198059
-0.027771	-0.171509	-0.19928
-0.0305176	-0.170898	-0.201416
-0.0308228	-0.171814	-0.202637
-0.0280762	-0.174561	-0.202637
-0.0238037	-0.178223	-0.202026
-0.0189209	-0.18219	-0.201111
-0.0134277	-0.186462	-0.19989
-0.00762939	-0.19165	-0.19928
-0.00183105	-0.196838	-0.198669
0.00396729	-0.202637	-0.198669
0.00946045	-0.207825	-0.198364
0.0137329	-0.211792	-0.198059
0.0164795	-0.213623	-0.197144
0.0158691	-0.212097	-0.196228
0.0115967	-0.207214	-0.195618
0.00610352	-0.200195	-0.194092
0.000915527	-0.193481	-0.192566
-0.00396729	-0.187683	-0.19165
-0.0088501	-0.182495	-0.191345
-0.0140381	-0.177612	-0.19165
-0.0183105	-0.17334	-0.19165
-0.0210571	-0.170593	-0.19165
-0.0213623	-0.168457	-0.189819
-0.0204468	-0.167542	-0.187988
-0.0186157	-0.167542	-0.186157
-0.0177002	-0.167542	-0.185242
-0.0180054	-0.167236	-0.185242
-0.0189209	-0.166016	-0.184937
-0.0198364	-0.163879	-0.183716
-0.0204468	-0.161133	-0.18158
-0.0204468	-0.158386	-0.178833
-0.020752	-0.15686	-0.177612
-0.0213623	-0.156555	-0.177917
-0.0216675	-0.15686	-0.178528
-0.0201416	-0.157471	-0.177612
-0.0164795	-0.158691	-0.175171
-0.0115967	-0.159912	-0.171509
-0.00640869	-0.160522	-0.166931
-0.00183105	-0.161438	-0.163269
0.00274658	-0.162659	-0.159912
0.00671387	-0.16449	-0.157776
0.00976563	-0.166016	-0.15625
0.0109863	-0.166931	-0.155945
0.0106812	-0.167542	-0.15686
0.0100708	-0.168457	-0.158386
0.00915527	-0.169983	-0.160828
0.00915527	-0.171509	-0.162354
0.00915527	-0.173035	-0.163879
0.00854492	-0.173645	-0.1651
0.00640869	-0.173645	-0.167236
0.00457764	-0.172729	-0.168152
0.00457764	-0.172424	-0.167847
0.00701904	-0.172119	-0.1651
0.0100708	-0.171509	-0.161438
0.0131226	-0.170288	-0.157166
0.0170898	-0.169983	-0.152893
0.0213623	-0.170593	-0.149231
0.0256348	-0.171814	-0.146179
0.0296021	-0.172119	-0.142517
0.0338745	-0.172424	-0.13855
0.0369263	-0.172424	-0.135498
0.0369263	-0.171204	-0.134277
0.0344849	-0.168457	-0.133972
0.0305176	-0.16449	-0.133972
0.0265503	-0.160828	-0.134277
0.0228882	-0.156555	-0.133667
0.0189209	-0.151672	-0.132751
0.015564	-0.147705	-0.132141
0.0137329	-0.145264	-0.131531
0.0131226	-0.143738	-0.130615
0.0158691	-0.144653	-0.128784
0.0219727	-0.148926	-0.126953
0.0299072	-0.155029	-0.125122
0.038147	-0.161743	-0.123596
0.0469971	-0.168152	-0.121155
0.055542	-0.174561	-0.119019
0.0634766	-0.180054	-0.116577
0.0701904	-0.184631	-0.114441
0.0753784	-0.187988	-0.11261
0.0787354	-0.189209	-0.110474
0.0799561	-0.187988	-0.108032
0.0796509	-0.185242	-0.105591
0.0784302	-0.18158	-0.103149
0.0775146	-0.177917	-0.100403
0.0769043	-0.174866	-0.0979614
0.0775146	-0.17334	-0.0958252
0.0784302	-0.172424	-0.0939941
0.0790405	-0.173035	-0.0939941
0.0802612	-0.174866	-0.0946045
0.0827026	-0.178223	-0.09552
0.085144	-0.18219	-0.0970459
0.0869751	-0.185852	-0.098877
0.0881958	-0.188904	-0.100708
0.088501	-0.19104	-0.102539
0.0875854	-0.191956	-0.10437
0.0866699	-0.191956	-0.105286
0.0854492	-0.19043	-0.10498
0.0823975	-0.186768	-0.10437
0.0784302	-0.18219	-0.10376
0.0741577	-0.177002	-0.102844
0.0704956	-0.171509	-0.101013
0.0683594	-0.166321	-0.0979614
0.065918	-0.161133	-0.0952148
0.0616455	-0.15564	-0.0939941
0.0546265	-0.148926	-0.0942993
0.0463867	-0.142212	-0.0958252
0.038147	-0.135193	-0.0970459
0.0292969	-0.128174	-0.098877
0.0213623	-0.121765	-0.100403
0.0149536	-0.116577	-0.101624
0.00946045	-0.111694	-0.102234
0.00457764	-0.108032	-0.103455
-0.00152588	-0.104065	-0.105591
-0.00946045	-0.100403	-0.109863
-0.0146484	-0.100098	-0.114746
-0.0152588	-0.104065	-0.119324
-0.0143433	-0.109558	-0.123901
-0.0143433	-0.114746	-0.129089
-0.0149536	-0.119934	-0.134888
-0.0152588	-0.125122	-0.140381
-0.0158691	-0.129395	-0.145264
-0.0170898	-0.132446	-0.149536
-0.0189209	-0.134277	-0.153198
-0.0210571	-0.134583	-0.15564
-0.0241089	-0.133057	-0.157166
-0.0280762	-0.129395	-0.157471
-0.0332642	-0.125122	-0.158386
-0.0390625	-0.12085	-0.159912
-0.0436401	-0.118408	-0.162048
-0.0466919	-0.118103	-0.164795
-0.0485229	-0.118408	-0.166931
-0.0497437	-0.118713	-0.168457
-0.0500488	-0.119019	-0.169067
-0.0485229	-0.119629	-0.168152
-0.0454712	-0.12085	-0.166321
-0.0424194	-0.122375	-0.164795
-0.0408936	-0.123291	-0.164185
-0.0408936	-0.122986	-0.163879
-0.0424194	-0.121155	-0.163574
-0.0457764	-0.118713	-0.16449
-0.0500488	-0.115967	-0.166016
-0.0531006	-0.114441	-0.167542
-0.0567627	-0.11322	-0.169983
-0.0616455	-0.112305	-0.17395
-0.0656128	-0.111694	-0.177307
-0.0668335	-0.11261	-0.179443
-0.065918	-0.114441	-0.180359
-0.0640869	-0.116577	-0.180664
-0.0613403	-0.119324	-0.180664
-0.0579834	-0.122375	-0.180359
-0.0537109	-0.125122	-0.178833
-0.0497437	-0.128174	-0.177917
-0.0454712	-0.131226	-0.176697
-0.0411987	-0.133972	-0.175171
-0.038147	-0.135803	-0.17395
-0.0360107	-0.136108	-0.172119
-0.0354004	-0.135193	-0.170593
-0.0357056	-0.132751	-0.168457
-0.0366211	-0.130005	-0.166626
-0.0369263	-0.126953	-0.163879
-0.0372314	-0.123901	-0.161133
-0.0390625	-0.120239	-0.159302
-0.0418091	-0.116577	-0.158386
-0.0439453	-0.113525	-0.157471
-0.0460815	-0.111389	-0.157471
-0.0476074	-0.110474	-0.158081
-0.0488281	-0.110168	-0.158997
-0.0497437	-0.109863	-0.159607
-0.0497437	-0.109863	-0.159607
-0.0494385	-0.110474	-0.159912
-0.0491333	-0.111694	-0.160828
-0.0491333	-0.112915	-0.162048
-0.0482178	-0.113831	-0.162048
-0.0457764	-0.115356	-0.161133
-0.0421143	-0.117493	-0.159607
-0.0387573	-0.119629	-0.158386
-0.0363159	-0.122375	-0.158691
-0.0341797	-0.124817	-0.158997
-0.032959	-0.126648	-0.159607
-0.0323486	-0.128479	-0.160828
-0.0311279	-0.13092	-0.162048
-0.0314331	-0.132751	-0.164185
-0.032959	-0.133362	-0.166321
-0.0354004	-0.133057	-0.168457
-0.0372314	-0.132141	-0.169373
-0.0393677	-0.13092	-0.170288
-0.0418091	-0.1297	-0.171509
-0.0442505	-0.128479	-0.172729
-0.0463867	-0.126953	-0.17334
-0.0488281	-0.124207	-0.173035
-0.0509644	-0.121765	-0.172729
-0.0527954	-0.119324	-0.172119
-0.0543213	-0.117188	-0.171509
-0.0549316	-0.114746	-0.169678
-0.0543213	-0.11322	-0.167542
-0.0540161	-0.111694	-0.16571
-0.0531006	-0.110474	-0.163574
-0.0512695	-0.109863	-0.161133
-0.0485229	-0.110168	-0.158691
-0.045166	-0.111389	-0.156555
-0.0418091	-0.11261	-0.154419
-0.038147	-0.115356	-0.153503
-0.0354004	-0.117493	-0.152893
-0.0357056	-0.117798	-0.153503
-0.0378418	-0.116882	-0.154724
-0.0390625	-0.116577	-0.15564
-0.039978	-0.117188	-0.157166
-0.0405884	-0.118408	-0.158997
-0.0408936	-0.119324	-0.160217
-0.0411987	-0.120239	-0.161438
-0.0415039	-0.121155	-0.162659
-0.0408936	-0.122681	-0.163574
-0.0390625	-0.124817	-0.163879
-0.0366211	-0.127563	-0.164185
-0.0335693	-0.130615	-0.164185
-0.0305176	-0.134583	-0.1651
-0.027771	-0.13855	-0.166321
-0.0265503	-0.141296	-0.167847
-0.0259399	-0.143127	-0.169067
-0.0256348	-0.144043	-0.169678
-0.0262451	-0.143738	-0.169983
-0.027771	-0.142822	-0.170593
-0.0289917	-0.141296	-0.170288
-0.0302124	-0.139465	-0.169678
-0.0320435	-0.136719	-0.168762
-0.0338745	-0.133057	-0.166931
-0.0354004	-0.1297	-0.1651
-0.0369263	-0.127258	-0.164185
-0.0390625	-0.124512	-0.163574
-0.0411987	-0.122375	-0.163574
-0.0427246	-0.121155	-0.163879
-0.0430298	-0.120544	-0.163574
-0.0436401	-0.121765	-0.165405
-0.0442505	-0.123291	-0.167542
-0.045166	-0.125427	-0.170593
-0.0454712	-0.127258	-0.172729
-0.0454712	-0.129089	-0.174561
-0.045166	-0.131531	-0.176697
-0.0442505	-0.133362	-0.177612
-0.0430298	-0.134888	-0.177917
-0.0415039	-0.136108	-0.177612
-0.0402832	-0.136108	-0.176392
-0.0411987	-0.134583	-0.175781
-0.0442505	-0.131836	-0.176086
-0.0469971	-0.128784	-0.175781
-0.0488281	-0.126038	-0.174866
-0.0500488	-0.123596	-0.173645
-0.0506592	-0.121155	-0.171814
-0.0509644	-0.120239	-0.171204
-0.0500488	-0.120544	-0.170593
-0.0494385	-0.12085	-0.170288
-0.0488281	-0.119934	-0.168762
-0.0463867	-0.119019	-0.165405
-0.0418091	-0.117798	-0.159607
-0.0360107	-0.116272	-0.152283
-0.0305176	-0.113831	-0.144348
-0.0262451	-0.109253	-0.135498
-0.0234985	-0.102844	-0.126343
-0.0219727	-0.0942993	-0.116272
-0.0222778	-0.0845337	-0.106812
-0.022583	-0.0753784	-0.0979614
-0.0219727	-0.0674438	-0.0894165
-0.0210571	-0.0601196	-0.0811768
-0.0213623	-0.0527954	-0.0741577
-0.022583	-0.0445557	-0.0671387
-0.0244141	-0.0350952	-0.0595093
-0.0289917	-0.0228882	-0.0518799
-0.03479	-0.00854492	-0.043335
-0.0390625	0.00640869	-0.0326538
-0.0411987	0.0204468	-0.020752
-0.0424194	0.0341797	-0.00823975
-0.0448608	0.0488281	0.00396729
-0.0482178	0.0631714	0.0149536
-0.0509644	0.0753784	0.0244141
-0.0509644	0.0830078	0.0320435
-0.0469971	0.0839233	0.0369263
-0.0408936	0.0799561	0.0390625
-0.0363159	0.0738525	0.0375366
-0.03479	0.0665283	0.0317383
-0.0338745	0.0570679	0.0231934
-0.0317383	0.0445557	0.0128174
-0.0283813	0.0299072	0.00152588
-0.0259399	0.0143433	-0.0115967
-0.0247192	-0.00244141	-0.0271606
-0.0256348	-0.0198364	-0.0454712
-0.0268555	-0.038147	-0.0650024
-0.0283813	-0.0567627	-0.085144
-0.0299072	-0.0750732	-0.10498
-0.0308228	-0.0933838	-0.124207
-0.0311279	-0.111084	-0.142212
-0.0317383	-0.126648	-0.158386
-0.0338745	-0.139465	-0.17334
-0.0363159	-0.149231	-0.185547
-0.0384521	-0.15625	-0.194702
-0.0405884	-0.159912	-0.2005
-0.0418091	-0.162354	-0.204163
-0.0411987	-0.16449	-0.205688
-0.039978	-0.166931	-0.206909
-0.0378418	-0.168762	-0.206604
-0.0350952	-0.170898	-0.205994
-0.0317383	-0.172729	-0.204468
-0.0280762	-0.176086	-0.204163
-0.0250244	-0.180969	-0.205994
-0.0210571	-0.188293	-0.209351
-0.0158691	-0.198975	-0.214844
-0.0106812	-0.211792	-0.222473
-0.00640869	-0.22522	-0.231628
-0.00366211	-0.238342	-0.242004
-0.00152588	-0.249329	-0.250854
0.00152588	-0.256653	-0.255127
0.00610352	-0.259094	-0.252991
0.0119019	-0.253906	-0.242004
0.0183105	-0.237122	-0.218811
0.0247192	-0.206909	-0.18219
0.0305176	-0.161438	-0.13092
0.0366211	-0.101624	-0.0650024
0.0445557	-0.0280762	0.0164795
0.0537109	0.0592041	0.112915
0.0616455	0.159912	0.221558
0.0686646	0.26947	0.338135
0.0762939	0.378418	0.454712
0.0860596	0.479126	0.565186
0.0976563	0.566406	0.664063
0.109558	0.635681	0.745239
0.120544	0.681763	0.802307
0.128479	0.698853	0.827332
0.131226	0.68512	0.816345
0.125732	0.641174	0.766907
0.11261	0.569763	0.682373
0.0933838	0.474854	0.568237
0.0704956	0.363159	0.433655
0.0457764	0.24353	0.289307
0.0192261	0.125427	0.144653
-0.00762939	0.0170898	0.00946045
-0.0317383	-0.0762939	-0.108032
-0.0500488	-0.150452	-0.2005
-0.0601196	-0.204163	-0.264282
-0.0616455	-0.238342	-0.299988
-0.0552368	-0.255127	-0.310364
-0.0436401	-0.258484	-0.302124
-0.0302124	-0.251465	-0.281677
-0.017395	-0.239258	-0.256653
-0.00671387	-0.22583	-0.232544
0.000610352	-0.213623	-0.213013
0.00396729	-0.204468	-0.2005
0.00335693	-0.199585	-0.196228
0.000305176	-0.198669	-0.198364
-0.00427246	-0.200806	-0.205078
-0.0088501	-0.204163	-0.213013
-0.0140381	-0.20752	-0.221558
-0.0180054	-0.210876	-0.228882
-0.0204468	-0.213623	-0.23407
-0.0216675	-0.215454	-0.237122
-0.0219727	-0.215759	-0.237732
-0.0204468	-0.214844	-0.235291
-0.0177002	-0.213928	-0.231628
-0.0149536	-0.213318	-0.228271
-0.0125122	-0.213013	-0.225525
-0.0106812	-0.213013	-0.223694
-0.0088501	-0.212708	-0.221558
-0.00793457	-0.212708	-0.220642
-0.00701904	-0.213623	-0.220642
-0.00579834	-0.215759	-0.221558
-0.00518799	-0.21759	-0.222778
-0.00488281	-0.218201	-0.223083
-0.00549316	-0.21698	-0.222473
-0.00610352	-0.215454	-0.221558
-0.00610352	-0.213623	-0.219727
-0.00640869	-0.211487	-0.217896
-0.00671387	-0.209351	-0.216064
-0.00793457	-0.206299	-0.214233
-0.0088501	-0.202942	-0.211792
-0.00915527	-0.199585	-0.20874
-0.00915527	-0.196838	-0.205994
-0.00946045	-0.195313	-0.204773
-0.0100708	-0.194702	-0.204773
-0.010376	-0.194397	-0.204773
-0.00976563	-0.194702	-0.204468
-0.00701904	-0.195923	-0.202942
-0.00305176	-0.197754	-0.200806
0.000915527	-0.199585	-0.198669
0.00488281	-0.202026	-0.197144
0.00854492	-0.203552	-0.195007
0.0115967	-0.204468	-0.192871
0.0143433	-0.205078	-0.190735
0.0167847	-0.205078	-0.188293
0.0177002	-0.204468	-0.186768
0.017395	-0.203552	-0.186157
0.0167847	-0.203552	-0.186768
0.0164795	-0.204163	-0.187683
0.0167847	-0.204468	-0.187683
0.017395	-0.205078	-0.187683
0.0183105	-0.205383	-0.187073
0.0195313	-0.205994	-0.186462
0.0213623	-0.206299	-0.184937
0.0238037	-0.206299	-0.182495
0.0268555	-0.205383	-0.178528
0.0292969	-0.203247	-0.17395
0.0299072	-0.200195	-0.170288
0.0286865	-0.195923	-0.167236
0.0268555	-0.19165	-0.164795
0.0250244	-0.187988	-0.162964
0.0231934	-0.185242	-0.162048
0.0213623	-0.183105	-0.161743
0.0189209	-0.181274	-0.162354
0.0152588	-0.180054	-0.164795
0.0125122	-0.179443	-0.166931
0.0109863	-0.179443	-0.168457
0.0112915	-0.180359	-0.169067
0.0137329	-0.18158	-0.167847
0.0167847	-0.181885	-0.1651
0.0210571	-0.18158	-0.160522
0.0256348	-0.18158	-0.155945
0.0302124	-0.18158	-0.151367
0.0357056	-0.181885	-0.146179
0.0427246	-0.1828	-0.140076
0.0509644	-0.183716	-0.132751
0.0582886	-0.184631	-0.126343
0.0643921	-0.185852	-0.12146
0.0695801	-0.187378	-0.117798
0.0732422	-0.189209	-0.115967
0.0747681	-0.19043	-0.115662
0.0756836	-0.190735	-0.115051
0.0765991	-0.19104	-0.114441
0.0769043	-0.19104	-0.114136
0.0765991	-0.189819	-0.11322
0.0750732	-0.187073	-0.112
0.0717163	-0.183716	-0.112
0.0692749	-0.181274	-0.112
0.0692749	-0.180969	-0.111694
0.0704956	-0.181274	-0.110779
0.0720215	-0.181274	-0.109253
0.0738525	-0.181885	-0.108032
0.0765991	-0.183411	-0.106812
0.0811768	-0.186768	-0.105591
0.085144	-0.190125	-0.10498
0.088501	-0.193481	-0.10498
0.0915527	-0.196228	-0.104675
0.0952148	-0.198669	-0.103455
0.0985718	-0.2005	-0.101929
0.100098	-0.200806	-0.100708
0.0997925	-0.19989	-0.100098
0.098877	-0.198364	-0.0994873
0.0976563	-0.196228	-0.0985718
0.0958252	-0.193787	-0.0979614
0.0930786	-0.191345	-0.0982666
0.0891113	-0.187988	-0.098877
0.0842285	-0.184326	-0.100098
0.0793457	-0.181274	-0.101929
0.0744629	-0.178833	-0.10437
0.0692749	-0.175171	-0.105896
0.0628662	-0.169983	-0.107117
0.0546265	-0.162964	-0.108337
0.0460815	-0.155029	-0.108948
0.0375366	-0.14679	-0.109253
0.0326538	-0.140991	-0.108337
0.0320435	-0.138245	-0.106201
0.032959	-0.135803	-0.102844
0.0323486	-0.133057	-0.100708
0.0305176	-0.13031	-0.0997925
0.0280762	-0.128784	-0.100708
0.0262451	-0.129395	-0.103149
0.0247192	-0.132141	-0.107422
0.0244141	-0.136719	-0.112305
0.0234985	-0.142212	-0.118713
0.0183105	-0.144653	-0.126343
0.0088501	-0.143738	-0.134888
-0.00274658	-0.140991	-0.143738
-0.0140381	-0.138245	-0.152283
-0.0234985	-0.135803	-0.159302
-0.0302124	-0.134277	-0.16449
-0.03479	-0.132751	-0.167542
-0.0375366	-0.131226	-0.168762
-0.0387573	-0.1297	-0.168457
-0.0390625	-0.128479	-0.167542
-0.038147	-0.128479	-0.166626
-0.0366211	-0.129395	-0.166016
-0.0338745	-0.131531	-0.165405
